tracking_event_id,tracking_number,batch_id,raw_payload,created_at,has_ascan,has_dscan,time_since_last_scan_days,carrier_accepted_date,carrier_delivery_date,label_print_date,last_tracking_event,last_tracking_event_date,MaerskTrackingNumber,TrackingNumber
,MSK75136821149388240620,,,,TRUE,TRUE,309,7/2/2025,7/6/2025,7/1/2025,Parcel Successfully Delivered,7/6/2025,1MMIN01A80017021832,
,MSK75138478785460264260,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MMIN01A80017060206,
,BTP_03000Z59G8Z,,,,TRUE,TRUE,278,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,8/6/2025,1MMNG01A30038247633,
,ZY0G6TLG,,,,TRUE,TRUE,311,7/3/2025,7/4/2025,7/1/2025,Parcel Successfully Delivered,7/4/2025,1MMNG01A30038330906,
,BTP_03000RJVO6H,,,,TRUE,TRUE,278,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,8/6/2025,1MMNG01A60011219004,
,1ZF455G00321985717,,,,TRUE,TRUE,307,7/1/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MMRF01A20029722619,
,1ZF455G0YW04775657,,,,TRUE,TRUE,307,7/3/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,7/8/2025,1MMRF01A20029966956,
,9400140202022011180074,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MMSC01A20029923207,
,9400140202022011230939,,,,TRUE,TRUE,307,7/2/2025,7/8/2025,7/1/2025,Delivered in/at mailbox,7/8/2025,1MMSC01A20029987511,
,9400140202022011233305,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MMSC01A20029991594,
,9400140202022011233824,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MMSC01A20029992281,
,9400140202022011218494,,,,TRUE,TRUE,299,7/15/2025,7/16/2025,7/1/2025,"Delivered, Parcel Locker",7/16/2025,1MMSC01A30038348275,
,9400140202022011205999,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MMSC01A60011324832,
,9400140202022011223238,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MMSC01A60011337049,
,9400140202022011241409,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MMSC01A60011349941,
,6A02779113288,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MOPTS1AB0000633428,
,6A02774060389,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MOPTS1AB0000634238,
,6A02774064851,,,,TRUE,TRUE,311,7/3/2025,7/4/2025,7/1/2025,Parcel Successfully Delivered,7/4/2025,1MOPTS1AB0000634317,
,6A02784773354,,,,FALSE,FALSE,314,,,7/1/2025,Lastmile Notice: Shipping data received,7/1/2025,1MOPTS1AB0000640718,
,9434640202022005512555,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/3/2025,1MPENT0A20029960231,
,9400140202022011149729,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MPENT0A30038300970,
,3.90556E+11,,,,TRUE,TRUE,230,7/2/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,9/23/2025,1MPENT0A30038312119,
,9400140202022011161752,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,"Delivered, to Individual/Neighbor",7/3/2025,1MPENT0A60011297741,
,9400140202022011254645,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MPENT0A80017096160,
,9261290376122406516064,,,,TRUE,TRUE,179,7/2/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,11/13/2025,1MPURVNA20029992685,
,9261290376122406511175,,,,TRUE,TRUE,179,7/2/2025,7/8/2025,7/1/2025,Parcel Successfully Delivered,11/13/2025,1MPURVNA30038358287,
,9200190373418104123198,,,,TRUE,TRUE,300,7/10/2025,7/15/2025,7/1/2025,Delivered in/at mailbox,7/15/2025,1MSFX01A80017007645,
,3.90565E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A20029943883,
,9434650105797001610006,,,,TRUE,TRUE,230,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,9/23/2025,1MSIMF1A20029978296,
,3.90588E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A20030024436,
,3.90556E+11,,,,TRUE,TRUE,313,7/1/2025,7/2/2025,7/1/2025,Parcel Successfully Delivered,7/2/2025,1MSIMF1A30038311882,
,3.90563E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A30038332256,
,9400150105794005114125,,,,TRUE,TRUE,230,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,9/23/2025,1MSIMF1A60011296290,
,9400150105495006303777,,,,TRUE,TRUE,230,7/1/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,9/23/2025,1MSIMF1A60011297011,
,9400150105495006330049,,,,TRUE,TRUE,230,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,9/23/2025,1MSIMF1A60011308104,
,9400150105797005214314,,,,TRUE,TRUE,230,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",9/23/2025,1MSIMF1A60011343035,
,9434650105495002018677,,,,TRUE,TRUE,230,7/2/2025,7/3/2025,7/1/2025,"Delivered, Collected by Consignee",9/23/2025,1MSIMF1A60011359414,
,3.90587E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A60011360089,
,3.90584E+11,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Parcel Successfully Delivered,7/5/2025,1MSIMF1A80017091851,
,1ZV503A20398878602,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MSKLC1A20029983494,
,1ZV503A20396673292,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MSKLC1A20029985115,
,1ZV503A20398213598,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MSKLC1A20029988208,
,1ZV503A20395794636,,,,TRUE,TRUE,312,7/1/2025,7/3/2025,7/1/2025,Parcel Successfully Delivered,7/3/2025,1MSKLC1A60011326272,
,1ZV503A20395448546,,,,TRUE,TRUE,308,7/1/2025,7/7/2025,7/1/2025,Parcel Successfully Delivered,7/7/2025,1MSKLC1A80017078036,
,9200190371472212361141,,,,TRUE,TRUE,305,7/9/2025,7/10/2025,7/1/2025,Delivered in/at mailbox,7/10/2025,1MTEM01A20029719929,
,9200190371472212373755,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/5/2025,1MTEM01A20029728211,
,9200190371472212378750,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029731541,
,9200190371474700014034,,,,TRUE,TRUE,312,7/2/2025,7/3/2025,7/1/2025,Delivered in/at mailbox,7/3/2025,1MTEM01A20029732340,
,9234690371472201339962,,,,TRUE,TRUE,301,7/2/2025,7/14/2025,7/1/2025,"Delivered, to Individual/Neighbor",7/14/2025,1MTEM01A20029733183,
,9200190371472212381668,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029733420,
,9200190371472212384621,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029735208,
,9200190371472212387387,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029736928,
,9200190371474200324763,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029740417,
,9200190371472212394972,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029741991,
,9200190371472212396914,,,,TRUE,TRUE,300,7/9/2025,7/15/2025,7/1/2025,Delivered in/at mailbox,7/15/2025,1MTEM01A20029743296,
,9200190371472212397256,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029743601,
,9200190371472212397300,,,,TRUE,TRUE,289,7/23/2025,7/26/2025,7/1/2025,Delivered in/at mailbox,7/26/2025,1MTEM01A20029743656,
,9200190371472212406767,,,,TRUE,TRUE,300,7/10/2025,7/15/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/15/2025,1MTEM01A20029750081,
,9234690371472201344270,,,,TRUE,TRUE,301,7/3/2025,7/14/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/14/2025,1MTEM01A20029750687,
,9200190371472212415226,,,,TRUE,TRUE,307,7/2/2025,7/8/2025,7/1/2025,Delivered in/at mailbox,7/8/2025,1MTEM01A20029756380,
,9200190371472212421944,,,,TRUE,TRUE,308,7/2/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029760374,
,9200190371472212426734,,,,TRUE,FALSE,312,7/3/2025,,7/1/2025,Parcel In-transit,7/3/2025,1MTEM01A20029763805,
,9234690371472201347127,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,"Delivered, Parcel Locker",7/5/2025,1MTEM01A20029764165,
,9200190371263400316681,,,,TRUE,TRUE,307,7/4/2025,7/8/2025,7/1/2025,Delivered in/at mailbox,7/8/2025,1MTEM01A20029767113,
,9200190371472212433862,,,,TRUE,TRUE,310,7/3/2025,7/5/2025,7/1/2025,"Delivered, to Individual/Neighbor",7/5/2025,1MTEM01A20029768912,
,9200190371472212437570,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029771343,
,9200190371472212437617,,,,TRUE,TRUE,301,7/10/2025,7/14/2025,7/1/2025,Delivered in/at mailbox,7/14/2025,1MTEM01A20029771365,
,9200190371472212443502,,,,TRUE,TRUE,310,7/2/2025,7/5/2025,7/1/2025,Delivered in/at mailbox,7/5/2025,1MTEM01A20029775033,
,9200190371472212444806,,,,TRUE,TRUE,306,7/5/2025,7/9/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/9/2025,1MTEM01A20029776124,
,9200190371472212445254,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029776359,
,9200190371472212449528,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029779453,
,9200190371472212455499,,,,TRUE,TRUE,308,7/5/2025,7/7/2025,7/1/2025,"Delivered, Front Door/Porch/Reception",7/7/2025,1MTEM01A20029783504,
,9200190371472212455796,,,,TRUE,TRUE,310,7/1/2025,7/5/2025,7/1/2025,Delivered at Back door/Safe place,7/5/2025,1MTEM01A20029783717,
,9200190371472212458933,,,,TRUE,TRUE,308,7/3/2025,7/7/2025,7/1/2025,Delivered in/at mailbox,7/7/2025,1MTEM01A20029785999,
